via Po,"Via Po, Borgo Nuovo, Circoscrizione 1, Torino, Piemonte, 10123, Italia",highway,tertiary,0.41000000000000003,"Torino è la città italiana in cui fu per prima stabilita l'industria cinematografica, in ragione della storica vicinanza geografica e culturale con la Francia dei fratelli Lumière. Proprio nel capoluogo piemontese, nel marzo 1896, gli inventori del cinematografo esibirono la prima proiezione di un film in Italia ed in via Po, a novembre, la prima davanti ad un pubblico pagante. I primi studi cinematografici italiani aprirono a Torino nel 1907."
Cabiria,"Cabiria, Strada Provinciale 589 dei Laghi di Avigliana, Cumiana, Torino, Piemonte, 10040, Italia",amenity,restaurant,0.22010000000000002,"Giovanni Pastrone vi girò uno dei primi colossal della storia del cinema: Cabiria del 1914. Le produzioni delle principali case, come l'Ambrosio Film, l'Itala Film, l'Aquila e gli studi Fert, proseguirono fino al 1937, anno di inaugurazione di Cinecittà a Roma."
Palazzo Chiablese,"Palazzo Chiablese, Piazza San Giovanni, Centro, Circoscrizione 1, Torino, Piemonte, 10122, Italia",historic,manor,0.6171516336244856,"La vocazione cinematografica di Torino non cessò. Nel 1956 venne aperto il Museo nazionale del cinema, dapprima ospitato a Palazzo Chiablese e poi, dal 2000, nell'imponente sede della Mole Antonelliana. Negli anni ottanta un gruppo di professori universitari e critici cinematografici torinesi diede luogo, con il sostegno degli enti locali, alla rassegna cinematografica Festival Cinema Giovani che dal 1997 assunse la denominazione di Torino Film Festival, conquistandosi un punto di riferimento a livello internazionale specialmente per il cinema sperimentale, secondo in Italia soltanto allo storico Festival di Venezia."
Mole Antonelliana,"Mole Antonelliana, Via Alessandro Riberi, Borgo Nuovo, Circoscrizione 1, Torino, Piemonte, 10124, Italia",tourism,viewpoint,0.31010000000000004,"La vocazione cinematografica di Torino non cessò. Nel 1956 venne aperto il Museo nazionale del cinema, dapprima ospitato a Palazzo Chiablese e poi, dal 2000, nell'imponente sede della Mole Antonelliana. Negli anni ottanta un gruppo di professori universitari e critici cinematografici torinesi diede luogo, con il sostegno degli enti locali, alla rassegna cinematografica Festival Cinema Giovani che dal 1997 assunse la denominazione di Torino Film Festival, conquistandosi un punto di riferimento a livello internazionale specialmente per il cinema sperimentale, secondo in Italia soltanto allo storico Festival di Venezia."
Mole Antonelliana,"Mole Antonelliana, Via Alessandro Riberi, Borgo Nuovo, Circoscrizione 1, Torino, Piemonte, 10124, Italia",tourism,viewpoint,0.31010000000000004,"Da qualche tempo vi sono in città dei tour operator che organizzano anche visite guidate sui misteri di Torino. Per gli esoteristi la magia positiva di Torino nasce dal ""cuore bianco"" di piazza Castello, dal Duomo che custodisce la Sacra Sindone alla Gran Madre di Dio e fino alla Mole Antonelliana, che indica il cielo. Ai lati della scalinata che conduce all'ingresso della chiesa della Gran Madre di Dio troviamo le due statue raffiguranti la Fede e la Religione, tra le quali si troverebbe il nascondiglio del Graal."
Galleria Subalpina,"Galleria dell'Industria Subalpina, Centro, Circoscrizione 1, Torino, Piemonte, 10123, Italia",highway,footway,0.5131303339921358,"entrambi hanno cessato la loro attività nel 2013. Sono nati a Torino il primo cinema d'essai italiano (il Romano nella Galleria Subalpina, nel 1971), la principale associazione cinematografica nazionale (l'Aiace Torino) e la prima multisala del Paese (l'Eliseo, nel 1983). Nel 2007 è stata fondata a Torino la casa di distribuzione cinematografica italiana Movies Inspired, con sede legale (dal 2014) nello storico Cinema Classico (già Impero - Vittorio Veneto - Empire )."
Eliseo,"Eliseo, 64, Via Torino, Duomo, Municipio 1, Milano, Lombardia, 20121, Italia",amenity,cinema,0.2101,"entrambi hanno cessato la loro attività nel 2013. Sono nati a Torino il primo cinema d'essai italiano (il Romano nella Galleria Subalpina, nel 1971), la principale associazione cinematografica nazionale (l'Aiace Torino) e la prima multisala del Paese (l'Eliseo, nel 1983). Nel 2007 è stata fondata a Torino la casa di distribuzione cinematografica italiana Movies Inspired, con sede legale (dal 2014) nello storico Cinema Classico (già Impero - Vittorio Veneto - Empire )."
Cinema Classico,"Classico, 5, Piazza Vittorio Veneto, Borgo Nuovo, Circoscrizione 1, Torino, Piemonte, 10124, Italia",amenity,cinema,0.22010000000000002,"Sono nati a Torino il primo cinema d'essai italiano (il Romano nella Galleria Subalpina, nel 1971), la principale associazione cinematografica nazionale (l'Aiace Torino) e la prima multisala del Paese (l'Eliseo, nel 1983). Nel 2007 è stata fondata a Torino la casa di distribuzione cinematografica italiana Movies Inspired, con sede legale (dal 2014) nello storico Cinema Classico (già Impero - Vittorio Veneto - Empire ). A San Giusto Canavese è presente un importante centro di produzione cine-televisiva i Telecittà Studios, mentre a Torino c'è il Cineporto una struttura riservata alle società di produzioni cinematografiche che vengono in città a girare film."
Aeroporto di Torino-Caselle,"Caselle (str. Aeroporto 36), Strada Aeroporto, Caselle Torinese, Torino, Piemonte, 10072, Italia",highway,bus_stop,0.4200999999999999,Un colpo all'italiana . Un gruppo di ladri inglesi arriva a Torino a bordo di tre Mini Cooper per organizzare una rapina ai danni di un convoglio che trasporta i ricavi della FIAT dall'Aeroporto di Torino-Caselle fino alla città. Profondo Rosso.
Aeroporto di Torino-Caselle,"Caselle (str. Aeroporto 36), Strada Aeroporto, Caselle Torinese, Torino, Piemonte, 10072, Italia",highway,bus_stop,0.4200999999999999,"Attualmente la città di Torino dispone di uno scalo aereo internazionale: l'Aeroporto di Torino-Caselle, un aeroporto di medie dimensioni (200-300 ettari, 1-5 milioni di passeggeri all'anno) inaugurato nel 1953. È presente anche l'Aeroporto di Torino-Cuneo, in provincia di Cuneo, che fa riferimento al capoluogo piemontese come secondo aeroporto del Piemonte."
Piazza Statuto,"Piazza Statuto, Quadrilatero Romano, Circoscrizione 1, Torino, Piemonte, 10140, Italia",highway,residential,0.5752698587495282,"Un poliziesco interamente girato a Torino. Sono numerosi i luoghi riconoscibili della città, come Piazza Statuto, Piazza Cavour e Corso Francia. American Gigolò ."
Piazza Statuto,"Piazza Statuto, Quadrilatero Romano, Circoscrizione 1, Torino, Piemonte, 10140, Italia",highway,residential,0.5752698587495282,"il rondò 'd la forca (Rotonda della forca). La tradizione racconta che l'angelo che sovrasta l'obelisco, e sul cui capo è posta una stella a cinque punte, sia Lucifero, in effetti l'angelo più bello, e che quindi in Piazza Statuto, sotto la Fontana del Frejus, si trovi la porta dell'inferno. Dal 1998 esistono tour notturni ispirati alle tradizioni letterarie che hanno fatto di Torino una città magica;"
Piazza Cavour,"Piazza Camillo Benso Conte di Cavour, Borgo Nuovo, Circoscrizione 1, Torino, Piemonte, 10123, Italia",highway,residential,0.46808398316926647,"Un poliziesco interamente girato a Torino. Sono numerosi i luoghi riconoscibili della città, come Piazza Statuto, Piazza Cavour e Corso Francia. American Gigolò ."
Teatro Regio,"Teatro Regio, Via Carlo Alberto, Centro, Circoscrizione 1, Torino, Piemonte, 10123, Italia",tourism,attraction,0.7545110130745724,"I protagonisti Holly e David si incontrano per la prima volta al Metropolitan Opera di New York mentre è in scena il Manon Lescaut di Giacomo Puccini. Le scene all’interno del teatro, però, sono state girate al Teatro Regio di Torino. A che punto è la notte ."
Teatro Regio,"Teatro Regio, Via Carlo Alberto, Centro, Circoscrizione 1, Torino, Piemonte, 10123, Italia",tourism,attraction,0.7545110130745724,"Soap opera. Cuori rubati CentoVetrine (dal 2007 in numerosi cambi di scene si possono osservare i principali monumenti della città) Vivere Il bene e il male Elisa di Rivombrosa L'ente lirico di Torino è il Teatro Regio, mentre la principale orchestra sinfonica cittadina è l'Orchestra sinfonica nazionale della RAI, che si esibisce all'Auditorium della RAI. Nell'ambito della musica classica sono attive anche l'Orchestra Filarmonica di Torino, la Filarmonica del Regio e l'Accademia Musicale Stefano Tempia, specializzata nel repertorio barocco."
Palazzo Saluzzo Paesana,"Palazzo Saluzzo di Paesana, Via Bligny, Quadrilatero Romano, Circoscrizione 1, Torino, Piemonte, 10122, Italia",building,yes,0.5577880391065013,"Il divo . Le riprese sono state effettuate a Palazzo Saluzzo Paesana, a Palazzo Birago di Borgaro, a Palazzo dei Draghi, in via Carlo Alberto, nella Casa Circondariale “Lorusso e Cutugno”, al Palazzo Civico e al Ponte Rossini. Vincere ."
Palazzo Birago di Borgaro,"Palazzo Birago di Borgaro, Via Carlo Alberto, Centro, Circoscrizione 1, Torino, Piemonte, 10123, Italia",tourism,information,0.5101,"Il divo . Le riprese sono state effettuate a Palazzo Saluzzo Paesana, a Palazzo Birago di Borgaro, a Palazzo dei Draghi, in via Carlo Alberto, nella Casa Circondariale “Lorusso e Cutugno”, al Palazzo Civico e al Ponte Rossini. Vincere ."
Casa Circondariale “Lorusso,"Casa Circondariale di Torino ""Lorusso e Cotugno"", 35, Via Maria Adelaide Aglietta, Vallette, Circoscrizione 5, Torino, Piemonte, 10151, Italia",place,house,0.41009999999999996,"Il divo . Le riprese sono state effettuate a Palazzo Saluzzo Paesana, a Palazzo Birago di Borgaro, a Palazzo dei Draghi, in via Carlo Alberto, nella Casa Circondariale “Lorusso e Cutugno”, al Palazzo Civico e al Ponte Rossini. Vincere ."
Palazzo Civico,"Palazzo Civico, Via Camillo Benso di Cavour, Vigone, Torino, Piemonte, 10067, Italia",building,civic,0.31010000000000004,"Il divo . Le riprese sono state effettuate a Palazzo Saluzzo Paesana, a Palazzo Birago di Borgaro, a Palazzo dei Draghi, in via Carlo Alberto, nella Casa Circondariale “Lorusso e Cutugno”, al Palazzo Civico e al Ponte Rossini. Vincere ."
Ponte Rossini,"Ponte Gioachino Rossini, Rossini, Circoscrizione 7, Torino, Piemonte, 10124, Italia",highway,residential,0.42000000000000004,"Il divo . Le riprese sono state effettuate a Palazzo Saluzzo Paesana, a Palazzo Birago di Borgaro, a Palazzo dei Draghi, in via Carlo Alberto, nella Casa Circondariale “Lorusso e Cutugno”, al Palazzo Civico e al Ponte Rossini. Vincere ."
Galleria San Federico,"Galleria San Federico, Centro, Circoscrizione 1, Torino, Piemonte, 10123, Italia",highway,footway,0.6718449554900854,"Vincere . Il film è stato girato in diverse location torinesi, tra cui via Palazzo di Città, Galleria San Federico, l’ex manicomio di Collegno e l’ex “Poveri Vecchi”. La solitudine dei numeri primi ."
Vivere,"Vivere & Viaggiare, Via Montello, Pasquaro, Rivarolo Canavese, Torino, Piemonte, 10086, Italia",office,travel_agent,0.2101,"Soap opera. Cuori rubati CentoVetrine (dal 2007 in numerosi cambi di scene si possono osservare i principali monumenti della città) Vivere Il bene e il male Elisa di Rivombrosa L'ente lirico di Torino è il Teatro Regio, mentre la principale orchestra sinfonica cittadina è l'Orchestra sinfonica nazionale della RAI, che si esibisce all'Auditorium della RAI. Nell'ambito della musica classica sono attive anche l'Orchestra Filarmonica di Torino, la Filarmonica del Regio e l'Accademia Musicale Stefano Tempia, specializzata nel repertorio barocco."
Auditorium,"Auditorium, Via Gioachino Rossini, Borgo Nuovo, Circoscrizione 1, Torino, Piemonte, 10124, Italia",highway,bus_stop,0.22010000000000002,"Soap opera. Cuori rubati CentoVetrine (dal 2007 in numerosi cambi di scene si possono osservare i principali monumenti della città) Vivere Il bene e il male Elisa di Rivombrosa L'ente lirico di Torino è il Teatro Regio, mentre la principale orchestra sinfonica cittadina è l'Orchestra sinfonica nazionale della RAI, che si esibisce all'Auditorium della RAI. Nell'ambito della musica classica sono attive anche l'Orchestra Filarmonica di Torino, la Filarmonica del Regio e l'Accademia Musicale Stefano Tempia, specializzata nel repertorio barocco."
Palasport Olimpico,"PalaAlpitour - Palasport Olimpico, Piazzale Grande Torino, Piazza d'Armi, Circoscrizione 2, Torino, Piemonte, 10134, Italia",amenity,events_venue,0.6992306665300388,"il PalaTorino, già PalaStampa e Mazda Palace (chiuso dal 2011); il Palasport Olimpico, oggi PalaAlpitour per motivi di sponsorizzazione (detto anche PalaIsozaki dal nome del suo ideatore, l'architetto Arata Isozaki). Inoltre vi si svolgono cinque eventi periodici annui:"
Palasport Olimpico,"PalaAlpitour - Palasport Olimpico, Piazzale Grande Torino, Piazza d'Armi, Circoscrizione 2, Torino, Piemonte, 10134, Italia",amenity,events_venue,0.6992306665300388,"Climathon 2018 ( main stage ). Campionato mondiale di pallavolo maschile 2018, svoltosi nel Settembre 2018, nel quale la terza fase e la fase finale sono state disputate al Palasport Olimpico (PalaAlpitour o PalaIsozaki) di Torino. UEFA Nations League 2020-2021, dove una semifinale e la finale per il terzo e quarto posto sono state giocate all'Allianz Stadium di Torino, rispettivamente il 7 e il 10 Ottobre 2021."
Palasport Olimpico,"PalaAlpitour - Palasport Olimpico, Piazzale Grande Torino, Piazza d'Armi, Circoscrizione 2, Torino, Piemonte, 10134, Italia",amenity,events_venue,0.6992306665300388,"Grazie alla solida tradizione sportiva della città, Torino dispone di impianti sportivi e di intrattenimento all'avanguardia, parco implementato grazie all'assegnazione della sede ospitante i XX Giochi Olimpici Invernali. Fra le strutture con una capienza superiore ai 10000 posti si citino l'Allianz Stadium, lo stadio Olimpico Grande Torino, il Palasport Olimpico e il PalaTorino; altri impianti con capacità molto vicine a questi numeri sono lo stadio Primo Nebiolo ed il PalaVela."
Parco Dora.,"Parco Dora (area Valdocco nord A), Parco Dora (Spina 3), Circoscrizione 4, Torino, Piemonte, Italia",leisure,park,0.4600000000000001,"Kappa FuturFestival: nato come evento artistico nel 2009, è, dal 2012, un festival di musica elettronica diurno che si svolge al Parco Dora. Reload Music Festival ."
COVID-19,"Centro Tamponi Pit-Stop Covid 19, Via Guido Cavalcanti, Aravecchia, Vercelli, Piemonte, 13100, Italia",healthcare,sample_collection,0.2001,"festival di musica EDM che si svolge dal 2015 ogni anno tra febbraio e marzo. L'edizione 2020 è stata annullata a causa della pandemia del COVID-19. Torino è l'unica città italiana, oltre a Napoli, citata nel titolo di una canzone americana con il nome non tradotto:"
stazione di Torino,"Stazione, Via Martiri della Libertà, Moncalieri, Torino, Piemonte, 10024, Italia",highway,bus_stop,0.32010000000000005,"Torino è l'unica città italiana, oltre a Napoli, citata nel titolo di una canzone americana con il nome non tradotto: per la precisione, il cantautore texano Shawn Phillips nel suo album del 1970 Second Contribution apre il lato A con un brano dal titolo lunghissimo, She was waitin' for her mother at the Station in Torino and you know I love you baby but it's getting too heavy to laugh (""Stava aspettando sua madre alla stazione di Torino e tu sai che ti amo tesoro ma sta diventando troppo pesante per ridere""). Anche il dj austriaco Parov Stelar ha intitolato un suo brano col nome della città in italiano:"
Cimitero monumentale di Torino,"Cimitero Monumentale, Corso Novara, Rossini, Circoscrizione 7, Torino, Piemonte, 10153, Italia",highway,bus_stop,0.4200999999999999,"Libertà di pensiero ed un certo spirito anticlericale furono poi rinfocolati, dopo l'Unità d'Italia, dal progressismo positivistico e dal nascente movimento operaio. Simboli massonici sono presenti in molti palazzi e in alcune tombe del Cimitero monumentale di Torino. Da qualche tempo vi sono in città dei tour operator che organizzano anche visite guidate sui misteri di Torino."
piazza Castello,"Piazza Castello, Centro, Circoscrizione 1, Torino, Piemonte, Italia",highway,pedestrian,0.41000000000000003,"Da qualche tempo vi sono in città dei tour operator che organizzano anche visite guidate sui misteri di Torino. Per gli esoteristi la magia positiva di Torino nasce dal ""cuore bianco"" di piazza Castello, dal Duomo che custodisce la Sacra Sindone alla Gran Madre di Dio e fino alla Mole Antonelliana, che indica il cielo. Ai lati della scalinata che conduce all'ingresso della chiesa della Gran Madre di Dio troviamo le due statue raffiguranti la Fede e la Religione, tra le quali si troverebbe il nascondiglio del Graal."
Gran Madre di Dio,"Gran Madre, Piazza Gran Madre di Dio, Borgo Po, Circoscrizione 8, Torino, Piemonte, 10124, Italia",highway,bus_stop,0.5101,"Da qualche tempo vi sono in città dei tour operator che organizzano anche visite guidate sui misteri di Torino. Per gli esoteristi la magia positiva di Torino nasce dal ""cuore bianco"" di piazza Castello, dal Duomo che custodisce la Sacra Sindone alla Gran Madre di Dio e fino alla Mole Antonelliana, che indica il cielo. Ai lati della scalinata che conduce all'ingresso della chiesa della Gran Madre di Dio troviamo le due statue raffiguranti la Fede e la Religione, tra le quali si troverebbe il nascondiglio del Graal."
Fontana del Frejus di,"Piazza della Repubblica, Borgo dei Franchi, Susa, Torino, Piemonte, 10059, Italia",amenity,fountain,0.2101,"Ai lati della scalinata che conduce all'ingresso della chiesa della Gran Madre di Dio troviamo le due statue raffiguranti la Fede e la Religione, tra le quali si troverebbe il nascondiglio del Graal. La Fontana del Frejus di Piazza Statuto fu ideata dal conte Marcello Panissera per ricordare l'inaugurazione dell'omonimo traforo ed è indicata dagli esoteristi come il ""cuore nero"" della città, per due motivi: perché si trova ad occidente, e quindi in posizione infausta a causa del tramonto del sole, e perché qui vi era la vallis occisorum , luogo di uccisione e di sepoltura."
Fontana del Frejus,"Piazza della Repubblica, Borgo dei Franchi, Susa, Torino, Piemonte, 10059, Italia",amenity,fountain,0.2101,"il rondò 'd la forca (Rotonda della forca). La tradizione racconta che l'angelo che sovrasta l'obelisco, e sul cui capo è posta una stella a cinque punte, sia Lucifero, in effetti l'angelo più bello, e che quindi in Piazza Statuto, sotto la Fontana del Frejus, si trovi la porta dell'inferno. Dal 1998 esistono tour notturni ispirati alle tradizioni letterarie che hanno fatto di Torino una città magica;"
Museo di Scienze,"Museo Regionale di Scienze Naturali, 36, Via Giovanni Giolitti, Borgo Nuovo, Circoscrizione 1, Torino, Piemonte, 10123, Italia",tourism,museum,0.41009999999999996,"Share Festival : evento internazionale di arti e culture digitali che si tiene a novembre al Museo di Scienze Naturali. ""Festival internazionale Terra Madre"":"
Centro Congressi,"Centro Congressi Torino Incontra, 8, Via Nino Costa, Borgo Nuovo, Circoscrizione 1, Torino, Piemonte, 10123, Italia",place,house,0.31010000000000004,"evento internazionale incentrato sulla computer grafica, le tecniche interattive, il cinema digitale, l'animazione 2D/3D, i videogiochi e gli effetti visivi. Si tiene ogni anno al Centro Congressi ""Torino Incontra"" durante la stagione autunnale. VIEWFest ."
Cinema Massimo,"Cinema Massimo, Via Montebello, Borgo Nuovo, Circoscrizione 1, Torino, Piemonte, 10124, Italia",amenity,cinema,0.31010000000000004,": il Festival del Cinema Digitale organizzato da VIEW Conference, si svolge annualmente al Cinema Massimo. ""Cinema a Palazzo Reale""."
"Palazzo Reale""","Palazzo Reale, Piazza San Giovanni, Centro, Circoscrizione 1, Torino, Piemonte, 10123, Italia",tourism,attraction,0.7258699476219386,"il Festival del Cinema Digitale organizzato da VIEW Conference, si svolge annualmente al Cinema Massimo. ""Cinema a Palazzo Reale"". Arena estiva dedicata ai classici del cinema che si svolge ogni anno, dal 2012, nel Cortile d'Onore di Palazzo Reale."
Duomo di Torino,"Duomo, Via Venti Settembre, Centro, Circoscrizione 1, Torino, Piemonte, 10122, Italia",amenity,bar,0.33010000000000006,"Arena estiva dedicata ai classici del cinema che si svolge ogni anno, dal 2012, nel Cortile d'Onore di Palazzo Reale. Ostensione della Sindone del 1998 per celebrare il centenario della prima fotografia della reliquia e il cinquecentenario del Duomo di Torino. Ostensione della Sindone del 2000 per festeggiare l'anno Giubilare del Millennio."
Lingotto Fiere,"Lingotto Fiere, Via Nizza, Nizza Millefonti, Circoscrizione 8, Torino, Piemonte, 10126, Italia",amenity,bicycle_rental,0.31010000000000004,"Il titolo, conferito a Copenaghen dall'ICSID (International Council of Societies of Industrial Design), è stato creato appositamente per la Città di Torino per riconosciuti meriti e competenze presenti sul territorio. Contemporaneamente a tale occasione, dal 30 giugno al 2 luglio, al Lingotto Fiere si è svolto il ""XXIII congresso mondiale degli architetti"", accompagnato dalla mostra ""Architetture sensibili"", inaugurata il 26 luglio nel Castello di Rivara. European Athletics Indoor Championships 2009 :"
Castello di Rivara,"Strada del Castello, Rivara, Torino, Piemonte, 10084, Italia",highway,service,0.395,"Il titolo, conferito a Copenaghen dall'ICSID (International Council of Societies of Industrial Design), è stato creato appositamente per la Città di Torino per riconosciuti meriti e competenze presenti sul territorio. Contemporaneamente a tale occasione, dal 30 giugno al 2 luglio, al Lingotto Fiere si è svolto il ""XXIII congresso mondiale degli architetti"", accompagnato dalla mostra ""Architetture sensibili"", inaugurata il 26 luglio nel Castello di Rivara. European Athletics Indoor Championships 2009 :"
Reggia di Venaria Reale,"Book Shop, Piazza della Repubblica, Altessano, Venaria Reale, Torino, Piemonte, 10078, Italia",shop,books,0.31010000000000004,""" Esperienza Italia 150 "": serie di eventi e di iniziative, svoltesi a Torino per nove mesi a partire dal 17 Marzo 2011 fino a fine anno, per commemorare i 150 anni dell'Unità d'Italia, attraverso mostre tematiche allestite alle Officine Grandi Riparazioni e alla Reggia di Venaria Reale. 2011"
Juventus Stadium,"Allianz Stadium, Via Druento, Continassa, Circoscrizione 5, Torino, Piemonte, 10151, Italia",tourism,attraction,0.6900827747108751,"World Masters Games 2013, manifestazione multisportiva per atleti master (2-11 agosto 2013). Finale della UEFA Europa League 2013-2014 disputatasi allo Juventus Stadium il 14 Maggio 2014 tra il Sevilla Fútbol Club e il Benfica. Ostensione della Sindone del 2015."
Allianz Stadium,"Allianz Stadium, Via Druento, Continassa, Circoscrizione 5, Torino, Piemonte, 10151, Italia",tourism,attraction,0.7900827747108752,"Campionato mondiale di pallavolo maschile 2018, svoltosi nel Settembre 2018, nel quale la terza fase e la fase finale sono state disputate al Palasport Olimpico (PalaAlpitour o PalaIsozaki) di Torino. UEFA Nations League 2020-2021, dove una semifinale e la finale per il terzo e quarto posto sono state giocate all'Allianz Stadium di Torino, rispettivamente il 7 e il 10 Ottobre 2021. Eurovision Song Contest 2022 (10, 12 e 14 Maggio 2022):"
Allianz Stadium,"Allianz Stadium, Via Druento, Continassa, Circoscrizione 5, Torino, Piemonte, 10151, Italia",tourism,attraction,0.7900827747108752,"Grazie alla solida tradizione sportiva della città, Torino dispone di impianti sportivi e di intrattenimento all'avanguardia, parco implementato grazie all'assegnazione della sede ospitante i XX Giochi Olimpici Invernali. Fra le strutture con una capienza superiore ai 10000 posti si citino l'Allianz Stadium, lo stadio Olimpico Grande Torino, il Palasport Olimpico e il PalaTorino; altri impianti con capacità molto vicine a questi numeri sono lo stadio Primo Nebiolo ed il PalaVela."
Centro - Crocetta Circoscrizione II,"Torino (C.so Stati Uniti/C.so Re Umberto) Cap., Corso Stati Uniti, San Secondo, Circoscrizione 1, Torino, Piemonte, 10128, Italia",highway,bus_stop,0.2101,Circoscrizione I : Centro - Crocetta Circoscrizione II : Santa Rita - Mirafiori Nord - Mirafiori Sud Circoscrizione III :
Mirafiori Nord,"Mirafiori Nord, Circoscrizione 2, Torino, Piemonte, 10137, Italia",place,suburb,0.5850000000000001,Centro - Crocetta Circoscrizione II : Santa Rita - Mirafiori Nord - Mirafiori Sud Circoscrizione III : Borgo San Paolo - Cenisia - Pozzo Strada - Cit Turin - Borgata Lesna Circoscrizione IV :
Borgo San Paolo - Cenisia,"Torino (Castelfidardo cap.), Corso Castelfidardo, Cit Turin, Circoscrizione 3, Torino, Piemonte, 10138, Italia",highway,bus_stop,0.11010000000000002,Santa Rita - Mirafiori Nord - Mirafiori Sud Circoscrizione III : Borgo San Paolo - Cenisia - Pozzo Strada - Cit Turin - Borgata Lesna Circoscrizione IV : San Donato - Campidoglio - Parella Circoscrizione V :
Strada - Cit Turin,"Findomestic centro Clienti TORINO RIVOLI, 7, Piazza Rivoli, Cenisia, Circoscrizione 3, Torino, Piemonte, 10139, Italia",shop,money_lender,0.11010000000000002,Santa Rita - Mirafiori Nord - Mirafiori Sud Circoscrizione III : Borgo San Paolo - Cenisia - Pozzo Strada - Cit Turin - Borgata Lesna Circoscrizione IV : San Donato - Campidoglio - Parella Circoscrizione V :
Borgata Lesna,"Borgata Lesna, Circoscrizione 3, Torino, Piemonte, 10142, Italia",place,neighbourhood,0.56,Santa Rita - Mirafiori Nord - Mirafiori Sud Circoscrizione III : Borgo San Paolo - Cenisia - Pozzo Strada - Cit Turin - Borgata Lesna Circoscrizione IV : San Donato - Campidoglio - Parella Circoscrizione V :
San Donato - Campidoglio,"San Donato, Via Luigi Galvani, San Donato, Circoscrizione 4, Torino, Piemonte, 10144, Italia",amenity,pharmacy,0.31010000000000004,Borgo San Paolo - Cenisia - Pozzo Strada - Cit Turin - Borgata Lesna Circoscrizione IV : San Donato - Campidoglio - Parella Circoscrizione V : Borgo Vittoria - Madonna di Campagna - Lucento - Borgata Ceronda - Vallette Circoscrizione VI :
Parella Circoscrizione V,"Parella, Via Luigi Pasteur, Circoscrizione 4, Torino, Piemonte, 10993, Italia",leisure,pitch,0.4200999999999999,Borgo San Paolo - Cenisia - Pozzo Strada - Cit Turin - Borgata Lesna Circoscrizione IV : San Donato - Campidoglio - Parella Circoscrizione V : Borgo Vittoria - Madonna di Campagna - Lucento - Borgata Ceronda - Vallette Circoscrizione VI :
Barriera di Milano,"Barriera di Milano, Circoscrizione 6, Torino, Piemonte, 10155, Italia",place,suburb,0.685,Borgo Vittoria - Madonna di Campagna - Lucento - Borgata Ceronda - Vallette Circoscrizione VI : Barriera di Milano - Regio Parco - Barca - Bertolla - Falchera - Rebaudengo - Villaretto Circoscrizione VII : Aurora - Vanchiglia/Vanchiglietta - Sassi - Madonna del Pilone Circoscrizione VIII :
Nizza Millefonti,"Nizza Millefonti, Circoscrizione 8, Torino, Piemonte, 10126, Italia",place,suburb,0.5850000000000001,"Aurora - Vanchiglia/Vanchiglietta - Sassi - Madonna del Pilone Circoscrizione VIII : San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia Torino è il terzo polo economico italiano per Prodotto Interno Lordo. Torino nel 2011 presentava un Pil di 37,6 miliardi di euro e un debito comunale di 3,2 miliardi di euro, rendendolo il secondo comune più indebitato d'Italia dopo Milano e quello con il maggiore indebitamento procapite."
Ingegneria,"DIATI – Dipartimento di Ingegneria dell'Ambiente, del Territorio e delle Infrastrutture, Corso Castelfidardo, Crocetta, Circoscrizione 1, Torino, Piemonte, 10129, Italia",office,educational_institution,0.2101,"Considerata una delle capitali europee dell'automobile, a Torino e cintura sono presenti alcune delle più importanti aziende del settore: FIAT, Comau, Teksid, Magneti Marelli, Italdesign Giugiaro, Pininfarina, Iveco. Il forte radicamento del settore automobilistico nel territorio è favorito anche da un sistema universitario con percorsi di studio esclusivi a livello nazionale (il Politecnico di Torino è l'unico in Italia ad avere un corso di laurea in Ingegneria dell'autoveicolo) e la presenza di importanti università di design come l'IED e l'IAAD. In territorio torinese ci sono centri direzionali e stabilimenti produttivi di CNH Industrial, operante nel settore dei capital goods e tra i principali leader del settore e di Fiat Chrysler Automobiles dove Torino è diventata nodale per la crescita di Maserati:"
Unicredit,"Unicredit, Corso Casale, Madonna del Pilone, Circoscrizione 7, Sassi, Torino, Piemonte, 10132, Italia",amenity,bank,0.22010000000000002,"Le fondazioni bancarie Compagnia di San Paolo e Fondazione CRT operano in campo sociale, culturale e filantropico e sono rispettivamente la seconda e la terza fondazione d'origine bancaria d'Italia per dimensione patrimoniale; la prima è la principale azionista del gruppo Intesa Sanpaolo, mentre la seconda fa parte della compagine azionaria di Unicredit. Anche le banche di private banking e d'investimento Fideuram e Banca Investis hanno sede a Torino, così come la più piccola Banca del Piemonte."
Fideuram,"Fideuram, 16, Corso Savona, Moncalieri, Torino, Piemonte, 10024, Italia",amenity,bank,0.22010000000000002,"la prima è la principale azionista del gruppo Intesa Sanpaolo, mentre la seconda fa parte della compagine azionaria di Unicredit. Anche le banche di private banking e d'investimento Fideuram e Banca Investis hanno sede a Torino, così come la più piccola Banca del Piemonte. Altre aziende di rilievo in territorio torinese sono: Lavazza, Caffè Vergnano, Martini & Rossi, Alpitour, Reply, Avio Aero, Basic Net (Robe di Kappa), Carlo Pignatelli, De Fonseca, Sabelt, Sparco, Seven, Urmet, Kelémata e il Gruppo Armando Testa."
